37850,-19.4927,304.255,-12.3981,304.532,-0.5263,305.038,11.8831,305.61,18.1001,305.82
37900,-19.3824,305.869,-12.4815,306.172,-0.4389,306.704,12.0375,307.273,18.0657,307.487
37950,-19.0342,307.474,-12.193,307.771,-0.2986,308.277,11.9958,308.813,18.4674,309.01
38000,-19.277,308.904,-12.0743,309.219,-0.2812,309.718,12.0011,310.294,17.9083,310.526
38050,-19.1043,310.256,-12.0039,310.581,-0.1699,311.114,12.3616,311.672,17.9646,311.899
38100,-19.3871,311.526,-12.1,311.875,-0.0964,312.424,12.338,312.977,18.0133,313.204
38150,-19.478,312.748,-12.0919,313.091,-0.321,313.619,12.2662,314.192,17.902,314.434
38200,-19.286,313.997,-11.89,314.318,-0.3339,314.817,12.4069,315.394,18.4563,315.598
38250,-19.3769,315.085,-11.7033,315.44,-0.1835,315.958,12.5235,316.524,18.1093,316.757
38300,-19.1611,316.046,-11.7272,316.389,0.1065,316.881,12.5385,317.439,18.095,317.656
38350,-19.1859,316.943,-11.9242,317.247,0.0924,317.736,12.4038,318.287,18.0457,318.494
38400,-19.0979,317.786,-12.2062,318.089,-0.1297,318.564,12.4023,319.062,18.3193,319.25
38450,-19.2193,318.598,-12.1701,318.858,0.0212,319.258,12.5115,319.713,18.5672,319.886
38500,-19.2049,319.344,-11.7857,319.575,0.3134,319.905,12.6643,320.208,18.6968,320.305
38550,-18.9586,319.972,-11.4813,320.178,0.4309,320.459,12.8377,320.631,18.6231,320.653
38600,-18.9319,320.514,-11.4286,320.804,0.743,321.082,12.9734,320.997,19.0367,320.897
38650,-18.648,321.001,-11.3584,321.219,0.5923,321.504,13.0025,321.305,18.7967,321.142
38700,-18.764,321.281,-11.5062,321.519,0.7524,321.758,12.8563,321.525,18.7021,321.318
38750,-19.1338,321.452,-11.5062,321.702,0.5014,321.997,12.6241,321.737,18.7017,321.538
38800,-18.7986,321.639,-11.7723,321.885,0.2365,322.142,12.3995,321.891,18.8956,321.664
38850,-18.7032,321.681,-11.9401,321.961,0.3002,322.262,12.291,321.978,18.9695,321.741
38900,-18.7497,321.694,-11.9521,321.956,0.187,322.26,12.281,322.014,18.9336,321.763
38950,-18.6711,321.602,-12.0688,321.845,0.1066,322.201,12.2368,321.971,18.719,321.747
39000,-18.6151,321.442,-12.0989,321.677,0.0986,322.031,12.2731,321.84,18.8163,321.596
39050,-18.7641,321.193,-12.1603,321.443,0.0121,321.813,12.2953,321.571,19.0992,321.315
39100,-18.7794,320.845,-12.2908,321.085,0.1005,321.451,12.1917,321.228,18.7056,320.993
39150,-18.6442,320.433,-12.261,320.657,0.0679,321.008,12.1376,320.808,18.4234,320.605
39200,-19.0021,319.915,-12.3336,320.174,-0.0954,320.51,12.0313,320.331,18.2803,320.132
39250,-19.0169,319.45,-12.4294,319.668,-0.2105,319.968,11.9893,319.788,18.6021,319.556
39300,-19.3257,318.716,-12.4908,318.974,-0.2818,319.337,11.8157,319.124,17.8858,318.924
39350,-19.4687,317.963,-12.7797,318.224,-0.472,318.573,11.6857,318.401,18.3426,318.165
39400,-19.6095,317.162,-12.6937,317.486,-0.5975,317.76,11.5051,317.546,18.4725,317.323
39450,-19.6407,316.221,-12.9319,316.585,-0.668,316.884,11.4108,316.748,17.9302,316.527
39500,-19.5249,315.258,-12.9472,315.517,-0.8999,315.812,11.2893,315.668,17.8099,315.43
39550,-19.7329,314.355,-13.081,314.567,-0.8937,314.898,11.2858,314.626,18.0179,314.388
39600,-19.6899,313.439,-13.0452,313.55,-0.8959,313.676,11.2492,313.408,17.9755,313.187
39650,-19.6165,312.432,-13.0016,312.454,-0.7172,312.425,11.3511,312.068,18.1441,311.807
39700,-19.4306,311.341,-12.8679,311.321,-0.6911,311.193,11.4605,310.816,17.957,310.528
39750,-19.4793,310.203,-12.7693,310.096,-0.548,309.809,11.6885,309.38,18.408,309.07
39800,-19.4259,308.939,-12.4833,308.747,-0.3259,308.331,11.8406,307.858,18.7455,307.52
39850,-19.6279,307.517,-12.5823,307.276,-0.4315,306.799,11.7181,306.322,18.4474,305.965
39900,-19.6038,306.036,-12.6663,305.786,-0.4735,305.305,11.5257,304.752,18.1043,304.364
39950,-19.8194,304.508,-13.1872,304.291,-0.9124,303.791,11.2748,303.241,17.9467,302.862
40000,-20.1689,303.003,-13.4957,302.781,-1.1402,302.251,11.0054,301.68,17.8969,301.305
40050,-20.3614,301.582,-13.6764,301.331,-1.3081,300.747,10.7991,300.16,17.9169,299.756
40100,-20.524,300.06,-13.704,299.891,-1.357,299.282,10.7953,298.652,17.8961,298.236
40150,-20.1752,298.596,-13.4144,298.407,-1.3708,297.776,10.9738,297.163,18.0897,296.78
40200,-19.9715,297.035,-13.0713,296.822,-0.9983,296.25,11.1938,295.702,18.2088,295.285
40250,-19.0731,295.528,-13.0287,295.3,-0.7857,294.73,11.2762,294.135,18.7045,293.718
40300,-20.0578,294.052,-13.1589,293.838,-0.9855,293.226,11.0876,292.632,18.4553,292.195
40350,-19.8604,292.75,-13.5103,292.509,-1.1507,291.876,10.9186,291.29,17.8484,290.881
40400,-20.2674,291.462,-13.5431,291.231,-1.3008,290.637,11.1263,290.026,17.7614,289.618
40450,-19.8805,290.311,-13.3714,290.088,-1.1637,289.498,11.2508,288.838,17.7374,288.455
40500,-20.4887,289.181,-13.2249,288.886,-1.0478,288.297,11.2313,287.702,18.0319,287.283
40550,-20.0247,288.13,-12.7624,287.895,-0.6577,287.319,11.458,286.676,18.3459,286.262
40600,-20.0375,287.015,-12.9971,286.856,-1.0563,286.391,11.3323,285.776,17.4856,285.307
40650,-19.7789,286.326,-12.7607,286.098,-0.5311,285.585,11.7877,285,18.3216,284.525
40700,-19.3131,285.516,-12.5121,285.299,-0.1859,284.764,11.8702,284.213,18.0021,283.897
40760,-18.9345,284.641,-12.2939,284.431,-0.1624,283.938,11.9767,283.352,18.9728,282.973
